judul,konteks,komen,apakah_komen_utama,dari_komen_utama,emoticon,label
"tempodotco's profile picture Ada yang berharap aturan 50 persen + 1 itu sama dengan 51 persen sehingga pemilihan kepala daerah Jakarta berlangsung dua putaran. Pramono Anung, calon PDI Perjuangan, membukukan 50,07 persen suara hingga akhir pekan lalu.  Menurut Undang-Undang Provinsi Khusus Jakarta, seharusnya pemilihan Gubernur Jakarta sudah selesai karena gubernur terpilih jika mendapat suara lebih dari 50 persen. Tapi, itu menurut undang-undang dan aturan main.  Pramono tak didukung penguasa. Jagoan mantan Presiden Jokowi dan Presiden Prabowo Subianto adalah Ridwan Kamil, yang perolehan suaranya tertinggal hampir 10 persen. Jika undang-undang saja bisa diubah, apatah lagi perolehan suara dalam pemilu. Maka ada operasi bagaimana menurunkan suara Pramono hingga di bawah 50 persen agar pilkada maju ke putaran kedua.  Bagaimana caranya?  #Tempodotco #TempoPlus","pasangan pramono dan ranokarno berhasil memenangkan pilkada di jakarta lewat quick count dengan perolehan suara 50.07%, namun calon yang didukung presiden , yakni pasangan ridwan kamil dan suswono mau 2 putaran dengan menghalalkan segala cara, mungkin saja dengan mengubah undang-undang, yang awalnya pemenang hanya perlu suara 50% + 1 suara, menjadi 51%, agar gagal menang dan lanjut di putaran ke 2",Ckckck....,TRUE,Tidak ada,FALSE,
"tempodotco's profile picture Ada yang berharap aturan 50 persen + 1 itu sama dengan 51 persen sehingga pemilihan kepala daerah Jakarta berlangsung dua putaran. Pramono Anung, calon PDI Perjuangan, membukukan 50,07 persen suara hingga akhir pekan lalu.  Menurut Undang-Undang Provinsi Khusus Jakarta, seharusnya pemilihan Gubernur Jakarta sudah selesai karena gubernur terpilih jika mendapat suara lebih dari 50 persen. Tapi, itu menurut undang-undang dan aturan main.  Pramono tak didukung penguasa. Jagoan mantan Presiden Jokowi dan Presiden Prabowo Subianto adalah Ridwan Kamil, yang perolehan suaranya tertinggal hampir 10 persen. Jika undang-undang saja bisa diubah, apatah lagi perolehan suara dalam pemilu. Maka ada operasi bagaimana menurunkan suara Pramono hingga di bawah 50 persen agar pilkada maju ke putaran kedua.  Bagaimana caranya?  #Tempodotco #TempoPlus","pasangan pramono dan ranokarno berhasil memenangkan pilkada di jakarta lewat quick count dengan perolehan suara 50.07%, namun calon yang didukung presiden , yakni pasangan ridwan kamil dan suswono mau 2 putaran dengan menghalalkan segala cara, mungkin saja dengan mengubah undang-undang, yang awalnya pemenang hanya perlu suara 50% + 1 suara, menjadi 51%, agar gagal menang dan lanjut di putaran ke 2",Pengn di Taur rakyatnya sendiri rupanya 😏,TRUE,Tidak ada,TRUE,
"tempodotco's profile picture Ada yang berharap aturan 50 persen + 1 itu sama dengan 51 persen sehingga pemilihan kepala daerah Jakarta berlangsung dua putaran. Pramono Anung, calon PDI Perjuangan, membukukan 50,07 persen suara hingga akhir pekan lalu.  Menurut Undang-Undang Provinsi Khusus Jakarta, seharusnya pemilihan Gubernur Jakarta sudah selesai karena gubernur terpilih jika mendapat suara lebih dari 50 persen. Tapi, itu menurut undang-undang dan aturan main.  Pramono tak didukung penguasa. Jagoan mantan Presiden Jokowi dan Presiden Prabowo Subianto adalah Ridwan Kamil, yang perolehan suaranya tertinggal hampir 10 persen. Jika undang-undang saja bisa diubah, apatah lagi perolehan suara dalam pemilu. Maka ada operasi bagaimana menurunkan suara Pramono hingga di bawah 50 persen agar pilkada maju ke putaran kedua.  Bagaimana caranya?  #Tempodotco #TempoPlus","pasangan pramono dan ranokarno berhasil memenangkan pilkada di jakarta lewat quick count dengan perolehan suara 50.07%, namun calon yang didukung presiden , yakni pasangan ridwan kamil dan suswono mau 2 putaran dengan menghalalkan segala cara, mungkin saja dengan mengubah undang-undang, yang awalnya pemenang hanya perlu suara 50% + 1 suara, menjadi 51%, agar gagal menang dan lanjut di putaran ke 2",2putaran saya yakin tambah nyungsep tuh ridho,TRUE,Tidak ada,FALSE,
"tempodotco's profile picture Ada yang berharap aturan 50 persen + 1 itu sama dengan 51 persen sehingga pemilihan kepala daerah Jakarta berlangsung dua putaran. Pramono Anung, calon PDI Perjuangan, membukukan 50,07 persen suara hingga akhir pekan lalu.  Menurut Undang-Undang Provinsi Khusus Jakarta, seharusnya pemilihan Gubernur Jakarta sudah selesai karena gubernur terpilih jika mendapat suara lebih dari 50 persen. Tapi, itu menurut undang-undang dan aturan main.  Pramono tak didukung penguasa. Jagoan mantan Presiden Jokowi dan Presiden Prabowo Subianto adalah Ridwan Kamil, yang perolehan suaranya tertinggal hampir 10 persen. Jika undang-undang saja bisa diubah, apatah lagi perolehan suara dalam pemilu. Maka ada operasi bagaimana menurunkan suara Pramono hingga di bawah 50 persen agar pilkada maju ke putaran kedua.  Bagaimana caranya?  #Tempodotco #TempoPlus","pasangan pramono dan ranokarno berhasil memenangkan pilkada di jakarta lewat quick count dengan perolehan suara 50.07%, namun calon yang didukung presiden , yakni pasangan ridwan kamil dan suswono mau 2 putaran dengan menghalalkan segala cara, mungkin saja dengan mengubah undang-undang, yang awalnya pemenang hanya perlu suara 50% + 1 suara, menjadi 51%, agar gagal menang dan lanjut di putaran ke 2",😍,TRUE,Tidak ada,TRUE,
"tempodotco's profile picture Ada yang berharap aturan 50 persen + 1 itu sama dengan 51 persen sehingga pemilihan kepala daerah Jakarta berlangsung dua putaran. Pramono Anung, calon PDI Perjuangan, membukukan 50,07 persen suara hingga akhir pekan lalu.  Menurut Undang-Undang Provinsi Khusus Jakarta, seharusnya pemilihan Gubernur Jakarta sudah selesai karena gubernur terpilih jika mendapat suara lebih dari 50 persen. Tapi, itu menurut undang-undang dan aturan main.  Pramono tak didukung penguasa. Jagoan mantan Presiden Jokowi dan Presiden Prabowo Subianto adalah Ridwan Kamil, yang perolehan suaranya tertinggal hampir 10 persen. Jika undang-undang saja bisa diubah, apatah lagi perolehan suara dalam pemilu. Maka ada operasi bagaimana menurunkan suara Pramono hingga di bawah 50 persen agar pilkada maju ke putaran kedua.  Bagaimana caranya?  #Tempodotco #TempoPlus","pasangan pramono dan ranokarno berhasil memenangkan pilkada di jakarta lewat quick count dengan perolehan suara 50.07%, namun calon yang didukung presiden , yakni pasangan ridwan kamil dan suswono mau 2 putaran dengan menghalalkan segala cara, mungkin saja dengan mengubah undang-undang, yang awalnya pemenang hanya perlu suara 50% + 1 suara, menjadi 51%, agar gagal menang dan lanjut di putaran ke 2",Masih menunggu kabar ijazah palsu,TRUE,Tidak ada,FALSE,
"tempodotco's profile picture Ada yang berharap aturan 50 persen + 1 itu sama dengan 51 persen sehingga pemilihan kepala daerah Jakarta berlangsung dua putaran. Pramono Anung, calon PDI Perjuangan, membukukan 50,07 persen suara hingga akhir pekan lalu.  Menurut Undang-Undang Provinsi Khusus Jakarta, seharusnya pemilihan Gubernur Jakarta sudah selesai karena gubernur terpilih jika mendapat suara lebih dari 50 persen. Tapi, itu menurut undang-undang dan aturan main.  Pramono tak didukung penguasa. Jagoan mantan Presiden Jokowi dan Presiden Prabowo Subianto adalah Ridwan Kamil, yang perolehan suaranya tertinggal hampir 10 persen. Jika undang-undang saja bisa diubah, apatah lagi perolehan suara dalam pemilu. Maka ada operasi bagaimana menurunkan suara Pramono hingga di bawah 50 persen agar pilkada maju ke putaran kedua.  Bagaimana caranya?  #Tempodotco #TempoPlus","pasangan pramono dan ranokarno berhasil memenangkan pilkada di jakarta lewat quick count dengan perolehan suara 50.07%, namun calon yang didukung presiden , yakni pasangan ridwan kamil dan suswono mau 2 putaran dengan menghalalkan segala cara, mungkin saja dengan mengubah undang-undang, yang awalnya pemenang hanya perlu suara 50% + 1 suara, menjadi 51%, agar gagal menang dan lanjut di putaran ke 2",Gila segitu takut kah mereka?,TRUE,Tidak ada,FALSE,
"tempodotco's profile picture Ada yang berharap aturan 50 persen + 1 itu sama dengan 51 persen sehingga pemilihan kepala daerah Jakarta berlangsung dua putaran. Pramono Anung, calon PDI Perjuangan, membukukan 50,07 persen suara hingga akhir pekan lalu.  Menurut Undang-Undang Provinsi Khusus Jakarta, seharusnya pemilihan Gubernur Jakarta sudah selesai karena gubernur terpilih jika mendapat suara lebih dari 50 persen. Tapi, itu menurut undang-undang dan aturan main.  Pramono tak didukung penguasa. Jagoan mantan Presiden Jokowi dan Presiden Prabowo Subianto adalah Ridwan Kamil, yang perolehan suaranya tertinggal hampir 10 persen. Jika undang-undang saja bisa diubah, apatah lagi perolehan suara dalam pemilu. Maka ada operasi bagaimana menurunkan suara Pramono hingga di bawah 50 persen agar pilkada maju ke putaran kedua.  Bagaimana caranya?  #Tempodotco #TempoPlus","pasangan pramono dan ranokarno berhasil memenangkan pilkada di jakarta lewat quick count dengan perolehan suara 50.07%, namun calon yang didukung presiden , yakni pasangan ridwan kamil dan suswono mau 2 putaran dengan menghalalkan segala cara, mungkin saja dengan mengubah undang-undang, yang awalnya pemenang hanya perlu suara 50% + 1 suara, menjadi 51%, agar gagal menang dan lanjut di putaran ke 2","aturan MK aja bisa di ubah, apalagi sekelas ini.. ez 🤣🤣🤣",TRUE,Tidak ada,TRUE,
"tempodotco's profile picture Ada yang berharap aturan 50 persen + 1 itu sama dengan 51 persen sehingga pemilihan kepala daerah Jakarta berlangsung dua putaran. Pramono Anung, calon PDI Perjuangan, membukukan 50,07 persen suara hingga akhir pekan lalu.  Menurut Undang-Undang Provinsi Khusus Jakarta, seharusnya pemilihan Gubernur Jakarta sudah selesai karena gubernur terpilih jika mendapat suara lebih dari 50 persen. Tapi, itu menurut undang-undang dan aturan main.  Pramono tak didukung penguasa. Jagoan mantan Presiden Jokowi dan Presiden Prabowo Subianto adalah Ridwan Kamil, yang perolehan suaranya tertinggal hampir 10 persen. Jika undang-undang saja bisa diubah, apatah lagi perolehan suara dalam pemilu. Maka ada operasi bagaimana menurunkan suara Pramono hingga di bawah 50 persen agar pilkada maju ke putaran kedua.  Bagaimana caranya?  #Tempodotco #TempoPlus","pasangan pramono dan ranokarno berhasil memenangkan pilkada di jakarta lewat quick count dengan perolehan suara 50.07%, namun calon yang didukung presiden , yakni pasangan ridwan kamil dan suswono mau 2 putaran dengan menghalalkan segala cara, mungkin saja dengan mengubah undang-undang, yang awalnya pemenang hanya perlu suara 50% + 1 suara, menjadi 51%, agar gagal menang dan lanjut di putaran ke 2","Sampai ini Terjadi Kebangetan Sih, Haruskah Tragedi 1997 Terulang Kembali. Waktu Pilpres Saja Udah Muak Apalagi Pilkada 🙄",TRUE,Tidak ada,TRUE,
"tempodotco's profile picture Ada yang berharap aturan 50 persen + 1 itu sama dengan 51 persen sehingga pemilihan kepala daerah Jakarta berlangsung dua putaran. Pramono Anung, calon PDI Perjuangan, membukukan 50,07 persen suara hingga akhir pekan lalu.  Menurut Undang-Undang Provinsi Khusus Jakarta, seharusnya pemilihan Gubernur Jakarta sudah selesai karena gubernur terpilih jika mendapat suara lebih dari 50 persen. Tapi, itu menurut undang-undang dan aturan main.  Pramono tak didukung penguasa. Jagoan mantan Presiden Jokowi dan Presiden Prabowo Subianto adalah Ridwan Kamil, yang perolehan suaranya tertinggal hampir 10 persen. Jika undang-undang saja bisa diubah, apatah lagi perolehan suara dalam pemilu. Maka ada operasi bagaimana menurunkan suara Pramono hingga di bawah 50 persen agar pilkada maju ke putaran kedua.  Bagaimana caranya?  #Tempodotco #TempoPlus","pasangan pramono dan ranokarno berhasil memenangkan pilkada di jakarta lewat quick count dengan perolehan suara 50.07%, namun calon yang didukung presiden , yakni pasangan ridwan kamil dan suswono mau 2 putaran dengan menghalalkan segala cara, mungkin saja dengan mengubah undang-undang, yang awalnya pemenang hanya perlu suara 50% + 1 suara, menjadi 51%, agar gagal menang dan lanjut di putaran ke 2","JIKA KEADAAN DEMOKRASI SEPERTI INI DIBIARKAN, MAKA KEDEPAN NYA ORANG2 PADA MALAS IKUTAN PILKADA MAUPUN PILPRES",TRUE,Tidak ada,FALSE,
"tempodotco's profile picture Ada yang berharap aturan 50 persen + 1 itu sama dengan 51 persen sehingga pemilihan kepala daerah Jakarta berlangsung dua putaran. Pramono Anung, calon PDI Perjuangan, membukukan 50,07 persen suara hingga akhir pekan lalu.  Menurut Undang-Undang Provinsi Khusus Jakarta, seharusnya pemilihan Gubernur Jakarta sudah selesai karena gubernur terpilih jika mendapat suara lebih dari 50 persen. Tapi, itu menurut undang-undang dan aturan main.  Pramono tak didukung penguasa. Jagoan mantan Presiden Jokowi dan Presiden Prabowo Subianto adalah Ridwan Kamil, yang perolehan suaranya tertinggal hampir 10 persen. Jika undang-undang saja bisa diubah, apatah lagi perolehan suara dalam pemilu. Maka ada operasi bagaimana menurunkan suara Pramono hingga di bawah 50 persen agar pilkada maju ke putaran kedua.  Bagaimana caranya?  #Tempodotco #TempoPlus","pasangan pramono dan ranokarno berhasil memenangkan pilkada di jakarta lewat quick count dengan perolehan suara 50.07%, namun calon yang didukung presiden , yakni pasangan ridwan kamil dan suswono mau 2 putaran dengan menghalalkan segala cara, mungkin saja dengan mengubah undang-undang, yang awalnya pemenang hanya perlu suara 50% + 1 suara, menjadi 51%, agar gagal menang dan lanjut di putaran ke 2",Ngeri nih🔥🔥,TRUE,Tidak ada,TRUE,
"tempodotco's profile picture Ada yang berharap aturan 50 persen + 1 itu sama dengan 51 persen sehingga pemilihan kepala daerah Jakarta berlangsung dua putaran. Pramono Anung, calon PDI Perjuangan, membukukan 50,07 persen suara hingga akhir pekan lalu.  Menurut Undang-Undang Provinsi Khusus Jakarta, seharusnya pemilihan Gubernur Jakarta sudah selesai karena gubernur terpilih jika mendapat suara lebih dari 50 persen. Tapi, itu menurut undang-undang dan aturan main.  Pramono tak didukung penguasa. Jagoan mantan Presiden Jokowi dan Presiden Prabowo Subianto adalah Ridwan Kamil, yang perolehan suaranya tertinggal hampir 10 persen. Jika undang-undang saja bisa diubah, apatah lagi perolehan suara dalam pemilu. Maka ada operasi bagaimana menurunkan suara Pramono hingga di bawah 50 persen agar pilkada maju ke putaran kedua.  Bagaimana caranya?  #Tempodotco #TempoPlus","pasangan pramono dan ranokarno berhasil memenangkan pilkada di jakarta lewat quick count dengan perolehan suara 50.07%, namun calon yang didukung presiden , yakni pasangan ridwan kamil dan suswono mau 2 putaran dengan menghalalkan segala cara, mungkin saja dengan mengubah undang-undang, yang awalnya pemenang hanya perlu suara 50% + 1 suara, menjadi 51%, agar gagal menang dan lanjut di putaran ke 2","Legowo kalah terima aja, mau rekayasa apa lagi, agar rakyat tenang",TRUE,Tidak ada,FALSE,
"tempodotco's profile picture Ada yang berharap aturan 50 persen + 1 itu sama dengan 51 persen sehingga pemilihan kepala daerah Jakarta berlangsung dua putaran. Pramono Anung, calon PDI Perjuangan, membukukan 50,07 persen suara hingga akhir pekan lalu.  Menurut Undang-Undang Provinsi Khusus Jakarta, seharusnya pemilihan Gubernur Jakarta sudah selesai karena gubernur terpilih jika mendapat suara lebih dari 50 persen. Tapi, itu menurut undang-undang dan aturan main.  Pramono tak didukung penguasa. Jagoan mantan Presiden Jokowi dan Presiden Prabowo Subianto adalah Ridwan Kamil, yang perolehan suaranya tertinggal hampir 10 persen. Jika undang-undang saja bisa diubah, apatah lagi perolehan suara dalam pemilu. Maka ada operasi bagaimana menurunkan suara Pramono hingga di bawah 50 persen agar pilkada maju ke putaran kedua.  Bagaimana caranya?  #Tempodotco #TempoPlus","pasangan pramono dan ranokarno berhasil memenangkan pilkada di jakarta lewat quick count dengan perolehan suara 50.07%, namun calon yang didukung presiden , yakni pasangan ridwan kamil dan suswono mau 2 putaran dengan menghalalkan segala cara, mungkin saja dengan mengubah undang-undang, yang awalnya pemenang hanya perlu suara 50% + 1 suara, menjadi 51%, agar gagal menang dan lanjut di putaran ke 2",Rakus kekuasaan.,TRUE,Tidak ada,FALSE,
"tempodotco's profile picture Ada yang berharap aturan 50 persen + 1 itu sama dengan 51 persen sehingga pemilihan kepala daerah Jakarta berlangsung dua putaran. Pramono Anung, calon PDI Perjuangan, membukukan 50,07 persen suara hingga akhir pekan lalu.  Menurut Undang-Undang Provinsi Khusus Jakarta, seharusnya pemilihan Gubernur Jakarta sudah selesai karena gubernur terpilih jika mendapat suara lebih dari 50 persen. Tapi, itu menurut undang-undang dan aturan main.  Pramono tak didukung penguasa. Jagoan mantan Presiden Jokowi dan Presiden Prabowo Subianto adalah Ridwan Kamil, yang perolehan suaranya tertinggal hampir 10 persen. Jika undang-undang saja bisa diubah, apatah lagi perolehan suara dalam pemilu. Maka ada operasi bagaimana menurunkan suara Pramono hingga di bawah 50 persen agar pilkada maju ke putaran kedua.  Bagaimana caranya?  #Tempodotco #TempoPlus","pasangan pramono dan ranokarno berhasil memenangkan pilkada di jakarta lewat quick count dengan perolehan suara 50.07%, namun calon yang didukung presiden , yakni pasangan ridwan kamil dan suswono mau 2 putaran dengan menghalalkan segala cara, mungkin saja dengan mengubah undang-undang, yang awalnya pemenang hanya perlu suara 50% + 1 suara, menjadi 51%, agar gagal menang dan lanjut di putaran ke 2",Wkwkwk playlist 4 tahun kedepan😂,TRUE,Tidak ada,TRUE,
